,chain,hash,from,to,value,method,chain_tx_time
0,op,0x83e481c9e455d59ed94d0f65aab9c4be95fb1c17e1389b5493dcd3329be12aaa,0xfc774b2e451006c29edd3ae4255e824d1a6a8c64,0x00000000006c3852cbef3e08e8df289169ede581,0.01121,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-05 17:20:04
1,op,0x0e31271fb3391bfb67925bd9851b414da7bd072f38e0cf0c2a66467959ad3a81,0x90e32e5a7a255da2d7cd7918d3239aeedd927722,0x00000000006c3852cbef3e08e8df289169ede581,0.009704,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:21:26
2,op,0xc13711fd92bfc7f2fb5013166980bcbc909ea6c5bbc68e9274b6632b551f25ab,0x0257244938d99a287f903b3f6bb637a54e54a594,0x00000000006c3852cbef3e08e8df289169ede581,0.00977,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:22:56
3,op,0xf1316aa245d77b4219dd0529f6cea3aba32f56a75a4ccadb2668394303035a07,0x4ef3d39075bf5ef144c7ec62ff2c7f3dbdae6be4,0x00000000006c3852cbef3e08e8df289169ede581,0.00994,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:25:26
4,op,0x6b8fcb049b5ae029b94f7b643a3f925c1c3c4c20f782ed09f283f00db4c7e6a8,0xa861342d18cc991c5222cff598c2a29e369dac95,0x00000000006c3852cbef3e08e8df289169ede581,0.010094,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:26:42
5,op,0x72c0b1e435d258a7f74fedb2651ca3b14175ce1f86ddb8aea6985f4107f3b335,0x6a231545c7043115721aee545060c6e30923f2d6,0x00000000006c3852cbef3e08e8df289169ede581,0.01022,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:31:12
6,op,0xac5655ec18ba15ae7294244767ebf57bbdd12542a82a5f74ef2b9a8c9a5f4f1c,0x1320b7b673f531af233b6e1a3e455d451598037f,0x00000000006c3852cbef3e08e8df289169ede581,0.01032,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:33:27
7,op,0xcc8c86c25fcf582fdd5855510d7eab133c3ff9f4097d8789e5baa26356898ca2,0x29da4286a1fe8355960c9d39f5adcb8e17f141c2,0x00000000006c3852cbef3e08e8df289169ede581,0.010544,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:37:27
8,op,0x568389def02eaecbb125ccbbfc19b660ccc7dac9a8dd8b2ae0f4e2e3637dff72,0x547f09bed65a91cbe86ac4f3dcc14e37824c7930,0x00000000006c3852cbef3e08e8df289169ede581,0.0106242,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:40:12
9,op,0xe5d6d608a14a8f8219569c5d23ec4372b6351c028400a6e7a7cd2092b0c623cf,0x033f3e5a754490b1dfe5969a771ac331976350eb,0x00000000006c3852cbef3e08e8df289169ede581,0.010609,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:41:57
10,op,0x3781669d08fed12a0425a4470e790f6d31e1e34d08efab7ad8ef7ba7bf584372,0x60fa87c06ba74b0e3b3e404548acdbac4e915692,0x00000000006c3852cbef3e08e8df289169ede581,0.010716,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:42:57
11,op,0x7cfe15abeaccfa18a94c5b832a0c2060a398374f4bfec2e33f69e36aa2147aeb,0x1e652cccd66a75fad5443ff4610fbe120f2f3999,0x00000000006c3852cbef3e08e8df289169ede581,0.011219,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:48:27
12,op,0xd04b19c7fb9a84502f027d25c55419d136263f8d66136783921631c72f4d39dc,0x70e3bc840a9f446143b56bf59aa7cd052cef0123,0x00000000006c3852cbef3e08e8df289169ede581,0.011254,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:49:42
13,op,0xc9d4b5ef6196f7cb0ebd6ee278ff12a633700ec4ff34e4f7956f1d52e07803af,0xf4bc4351a4524661748d83959958c551a1980e41,0x00000000006c3852cbef3e08e8df289169ede581,0.011563,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:52:57
14,op,0xe9353e8207be2408c71b270e36b2e9dc71a81a0d674858dfe799caf0fd18a120,0x01448d19e8130c3e5819185c2104ea1d99849d34,0x00000000006c3852cbef3e08e8df289169ede581,0.011615,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:54:27
15,op,0x5911cbc810a7d035a17b4d9f68f41230cf943b5033e3ac34da052d740fce1766,0x8170f8f7e44fc62b83edbca561d3a2e6727a25a0,0x00000000006c3852cbef3e08e8df289169ede581,0.0116799,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:56:12
16,op,0x32d9aa7857659440b424e96aa5e0590bfd6846461297c98b3a32daeb73c42e6b,0x67a474e058885b9f49cfd9de671f7b32abe8f25f,0x00000000006c3852cbef3e08e8df289169ede581,0.0116889,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 10:57:58
17,op,0xb411fd8bdf2f4fd5dee0a86f97f313d34b4025ef0aae4bf65f43d3ab7a8fccd9,0x65c42d2657fc164c59edc2c15f8d6572070aa9fe,0x00000000006c3852cbef3e08e8df289169ede581,0.011738,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:00:43
18,op,0xad14d620b26ce33da5a95d31f53e86153316905846aa86b86bdae7bf7dcdfba9,0x69d30f0dbdb93531c2426de6b76dd999ae3c61e8,0x00000000006c3852cbef3e08e8df289169ede581,0.011848,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:02:43
19,op,0x17d6d40d3e154c99b235eb79b962b774b04e2a9b75673e31b854a3a4616b404c,0x69d30f0dbdb93531c2426de6b76dd999ae3c61e8,0x00000000006c3852cbef3e08e8df289169ede581,0.00054,fulfillBasicOrder(tuple parameters),2022-12-06 11:04:43
20,op,0xe59fd8e2ceaf14db50ed6e7350b4b0bd55452da6fa0d7dbe5043634291829329,0xfa7e42c56065b6f4df0cad42219c04a3e0a95910,0x00000000006c3852cbef3e08e8df289169ede581,0.011908,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:07:13
21,op,0x679f8cefde90a19463fd4ebc38f03f17420e392aca4c79d0a832b7495370ec75,0xa29bfd269fecf43a73c72f31e676bf7714202735,0x00000000006c3852cbef3e08e8df289169ede581,0.011958,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:08:43
22,op,0x6b1ee83bee972a3fafc696a0c59ee41acb5de32ee16844fe0fdc36e7272d5b09,0x9f91cdcfd2e416cb7e655c7b2e594609d51dffa6,0x00000000006c3852cbef3e08e8df289169ede581,0.012448,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:10:28
23,op,0x0454fd9e05496e892b126426103e8f07fab3fe105765f3a66925def902bc086b,0x27030882d41d5599d3d69a45bc34d8d52fd7f13c,0x00000000006c3852cbef3e08e8df289169ede581,0.012586,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:31:15
24,op,0xa3b07ce15941b1a7418bf4e52370f71f4a4b82c1d26ffd431c791b80bad95c20,0x7ad2703934f281cd3bfdb31ae41274829f162b6a,0x00000000006c3852cbef3e08e8df289169ede581,0.012626,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:33:00
25,op,0x40e4efa70a25848dd358433d29ccc5969f9ad78096826ddbade62ed14be0f42c,0x79d12a845b2bc169cff874b26afb3e95bdc2fd6f,0x00000000006c3852cbef3e08e8df289169ede581,0.012656,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:35:15
26,op,0x6a9646d33769e2c648f67f5d9e45a47233127bece911885ac988214b22b65be8,0x39df01f98882f287524e1d3e6e97cf34b499d941,0x00000000006c3852cbef3e08e8df289169ede581,0.012841,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:36:45
27,op,0xdf0553d36270a496ba0c1a711b2aaf2b32868ee6e64041c42277d048067ac9b5,0x5effede6b2ada4af44d82fe5d12d3ed008f80d6d,0x00000000006c3852cbef3e08e8df289169ede581,0.012941,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:39:30
28,op,0x23aa5c4d03268d7323085b9996b538cd4be9ce23aca1a8931fecc37589a5a999,0x7706d0993dbd36be60cf5f114cfdb99501ae7178,0x00000000006c3852cbef3e08e8df289169ede581,0.012774,"fulfillAvailableOrders(tuple[] orders,tuple[][] of",2022-12-06 11:41:15
