,chain,hash,from,to,value,method,chain_tx_time
0,bsc,0x8c9425911e7f5ed84430c0d550a5057f5b1253117683732c182a2f12d2db8881,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0xfc774b2e451006c29edd3ae4255e824d1a6a8c64,0.75,Transfer,2022-09-16 10:41:09
1,bsc,0x7b822f54455d3bd6c341339b269c855601197fa4d82a433d2d71d2eb0600acf8,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x0257244938d99a287f903b3f6bb637a54e54a594,0.75,Transfer,2022-09-16 10:41:21
2,bsc,0x78bf75505764bd36d1e6de75caad90162687b0b4f6b3dded793a5fad3156cd8f,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0xa861342d18cc991c5222cff598c2a29e369dac95,0.75,Transfer,2022-09-16 10:42:00
3,bsc,0xb66d8946068eda8567a07aa7f4ac79c4fff009cedfe5e062eb53511c41322b6f,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x1320b7b673f531af233b6e1a3e455d451598037f,0.75,Transfer,2022-09-16 10:42:36
4,bsc,0xcde4e4023e2b804b7bdfd4caf02a7dee38ccd80f1f7213ea7387a2333fb165cc,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x547f09bed65a91cbe86ac4f3dcc14e37824c7930,0.75,Transfer,2022-09-16 10:43:18
5,bsc,0xcbc375f3e142e79d123f97451043eb843b197f21b7b990a9b207a7616f729cfc,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x60fa87c06ba74b0e3b3e404548acdbac4e915692,0.75,Transfer,2022-09-16 10:43:27
6,bsc,0xa2bd22912f88c28705378d454fd4eb42501a86e9d5df8d9727a221d498f55e3c,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x1e652cccd66a75fad5443ff4610fbe120f2f3999,0.75,Transfer,2022-09-16 10:44:06
7,bsc,0xc5ccd0b9b16258e0dba771e21f4ca7ac569523b0ced5ac845005e3de84021c06,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x01448d19e8130c3e5819185c2104ea1d99849d34,0.75,Transfer,2022-09-16 10:44:51
8,bsc,0x982bc8e9fc8b01ee940b0fb9725123aa2d3ed0e4e13574abb2a431e2456e3b6b,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x67a474e058885b9f49cfd9de671f7b32abe8f25f,0.75,Transfer,2022-09-16 10:45:33
9,bsc,0xcacc00d406c78fa9c196aab658590006e62c534a22e0f164f0517fb85167efed,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x69d30f0dbdb93531c2426de6b76dd999ae3c61e8,0.75,Transfer,2022-09-16 10:46:09
10,bsc,0x3c7f3563e12bbc58b39512a1d3f5f9e5ad911164469c732b1fddd66aea2942a2,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0xa29bfd269fecf43a73c72f31e676bf7714202735,0.75,Transfer,2022-09-16 10:46:45
11,bsc,0x2b5d5a106d82a78457cbffaa3ca0f94ce46fa9ea31da914b4fdb139df62d9453,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x27030882d41d5599d3d69a45bc34d8d52fd7f13c,0.75,Transfer,2022-09-16 10:47:21
12,bsc,0x1382e45c2494fff1dadf7186d41c41e7b4a58baca9c913e791d03fe903499318,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x79d12a845b2bc169cff874b26afb3e95bdc2fd6f,0.75,Transfer,2022-09-16 10:47:54
13,bsc,0xfb76aa25b9637f2e21d75c427cc8c09cf6cbc9383bb6dbeef8048dcb5b3f9e40,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x5effede6b2ada4af44d82fe5d12d3ed008f80d6d,0.75,Transfer,2022-09-16 10:48:30
14,bsc,0xe515c1ea5791fa34d8e2768d633474d561cd777abcfaf01983455c567956c626,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x8da6b96a1ee1572c89a48e961f7ca18b2e144e81,0.75,Transfer,2022-09-16 10:49:06
15,bsc,0xd9a8d347ecac5716c7f81d1fad70e0fa397fffc8a037339c26bcc29b8b096eaf,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x9a96058a07e0130ccf3c0edf1e02ae24a4536198,0.75,Transfer,2022-09-16 10:49:42
16,bsc,0xa0d5732d81084f88cf0e9cc362e6458ce26ed8d73b4de742cd23915a8bb89db6,0x41772edd47d9ddf9ef848cdb34fe76143908c7ad,0x2e1235fa4565fcc457611aafc97355badff3db64,0.75,Transfer,2022-09-16 10:50:21
17,bsc,0x18c6eb93758c0b24c7b4e160775d4fa721ce4505c6c411378f67bf11468fc6f7,0xfc774b2e451006c29edd3ae4255e824d1a6a8c64,0x90e32e5a7a255da2d7cd7918d3239aeedd927722,0.375,Transfer,2022-09-16 12:21:07
18,bsc,0xba06d2d807e0c064a919e1dd88d9edaa8410c031247bf0ad5874ee6d488a840c,0x0257244938d99a287f903b3f6bb637a54e54a594,0x4ef3d39075bf5ef144c7ec62ff2c7f3dbdae6be4,0.375,Transfer,2022-09-16 12:21:25
19,bsc,0xbebaccfbc39beb3f8c7e5238ea1c29951935ad76c3ec8929bf13cdcbe600ebab,0xa861342d18cc991c5222cff598c2a29e369dac95,0x6a231545c7043115721aee545060c6e30923f2d6,0.375,Transfer,2022-09-16 12:21:43
20,bsc,0xc670f69fc5a5f759339d976034021732898386f98babb68dd0881c559038d1c9,0x1320b7b673f531af233b6e1a3e455d451598037f,0x29da4286a1fe8355960c9d39f5adcb8e17f141c2,0.375,Transfer,2022-09-16 12:21:55
21,bsc,0x59b3c45429cc1c2b929d860cdc43188a7b17fe9dfdceb8a39c817dab22ea36ab,0x547f09bed65a91cbe86ac4f3dcc14e37824c7930,0x033f3e5a754490b1dfe5969a771ac331976350eb,0.375,Transfer,2022-09-16 12:22:13
