,source_chain,source_transaction_hash,destination_chain,destination_transaction_hash,sender_wallet,source_timestamp_utc,project,native_drop_usd,stargate_swap_usd
0,Arbitrum,0xdc8703f58331cde9273e42466b562dfc26752c1e108eb2d77f07bcfbd0087746,Optimism,0xcf5f522f17477f483f8c2183926748777ca938fae10bcb1348cc656022841c88,0x01448d19e8130c3e5819185c2104ea1d99849d34,2023-05-12 05:30:07,Stargate,0.0,215.52342852
1,Arbitrum,0x0c1c6786087e053b17ad5e8c7cdfedbdddaa00c19031b6b32d35fe383772b497,Optimism,0xa15a8d3b53b36bc982b9eeb88cc41904382d89f95b904929b754783b54e85f30,0x01448d19e8130c3e5819185c2104ea1d99849d34,2023-05-22 08:56:08,Stargate,0.0,223.67341435
2,Arbitrum,0x7373f8de24b4426933f5e73620b10c380ce7484fc4094a45c114a6845c4f634d,Optimism,0xe2efa9b18ed8c5d648ed082a5a61311dd326295a44af912d8d7cd87c24050468,0x01448d19e8130c3e5819185c2104ea1d99849d34,2023-06-13 05:05:39,Stargate,0.0,212.34541609
3,Arbitrum,0x699e05263ab0e74ccb1b0b43536724c9e3dd557984464f710e517cb032e40d2a,Optimism,0x2b30060e19cd5fb4895c9a4337a4b50732dac0075bddb63bcde7f2ffc8d7b85e,0x01448d19e8130c3e5819185c2104ea1d99849d34,2023-08-13 08:32:45,Stargate,0.0,959.76610464
4,Arbitrum,0x5414f101a4f0acf72ce89a5f95f3aa71766a33198dbfd8d0dcef3ff0c29d85b5,Optimism,0x55f717571089d305ee4ef9cdca85591530c0fe8e80b6014f1127e257b8bf6b06,0x01448d19e8130c3e5819185c2104ea1d99849d34,2023-08-19 10:36:45,Stargate,0.0,858.89732443
5,Arbitrum,0xe73f92631462f7be8634e902cbb632fa553a394b9d55a444ef4c72fd0ac43b47,Optimism,0xaf65477a8cb347268b2af721434b75e497b1b86012bf730c37f89dabd4d21a4e,0x0257244938d99a287f903b3f6bb637a54e54a594,2023-05-12 05:00:33,Stargate,0.0,217.31945709
6,Arbitrum,0x07d28e920084b4c3a4147a498a61c7211aaa3ccc2c7f7f38d95459037ae7747f,Optimism,0x5ed109d069d69fbc3d52af2b9a10276d3633a2851eadc1140404f453bf9a625c,0x0257244938d99a287f903b3f6bb637a54e54a594,2023-05-22 08:45:00,Stargate,0.0,227.21214866
7,Arbitrum,0xcfb84b73a41faa266aaa77654987b5916bdc99c123dca65759fcb2409cc16523,Optimism,0xeddf58ccb70ae64f2089706193af86df4525789bf21dd07dace363c36b97600b,0x0257244938d99a287f903b3f6bb637a54e54a594,2023-06-13 05:00:11,Stargate,0.0,215.72772634
8,Arbitrum,0x0f4b08ef44b3aa403de3359121d23e75c2b7d1617c4143ff29da70f6efab0124,Optimism,0x7e50fca594851e6240943ead7c52a50242d0bd2a96a92ee544a5e228280ebdfe,0x0257244938d99a287f903b3f6bb637a54e54a594,2023-08-13 08:27:32,Stargate,0.0,947.16737857
9,Arbitrum,0x09141c9e775b43f06a783834800ffd67b15197c9b2b997300f39d6984dfe70ed,Optimism,0x9a4e5c1f819cec3a0194aa6f360a597130141c579da798a296a275e13459fd4f,0x0257244938d99a287f903b3f6bb637a54e54a594,2023-08-19 10:26:48,Stargate,0.0,848.20376232
10,Arbitrum,0x7908f530cd10d92fd44dab54a6e804d2636d75b6838e1529ec91cf170dabd3c3,Optimism,0x8f1c37686ee21cbd5ce3588371a3e3f081e8a98f021976d87b552a06ff1f0c5a,0x033f3e5a754490b1dfe5969a771ac331976350eb,2023-05-12 05:04:05,Stargate,0.0,215.52342852
11,Arbitrum,0x0bb9b6d7f60b5bb54057489091d47420562b7ae2cadb0e30e02128838ab3371e,Optimism,0xab5defb0953dee2db4544dc9db1a29b55c01281f4d50307f77e66de54875ae77,0x033f3e5a754490b1dfe5969a771ac331976350eb,2023-05-22 08:49:54,Stargate,0.0,225.38349536
12,Arbitrum,0x5281e21fcaa2a4d8443c9f3b4d507a72e7479741ff9f3803e819a9fcd4e37434,Optimism,0x422158732aa311ee2937744232d59c42ef59fa7091ba30cbd18fafc402f4a858,0x033f3e5a754490b1dfe5969a771ac331976350eb,2023-06-13 05:02:54,Stargate,0.0,214.09440635
13,Arbitrum,0x1e262e59d7d71903f4867a99d09c35d9e170031a7c55841e7477fb7299e56bfb,Optimism,0x77286bc209c8a73b6873c3e13101dae66994e9c18424b7a3f1f65187367e1330,0x033f3e5a754490b1dfe5969a771ac331976350eb,2023-08-13 08:30:24,Stargate,0.0,953.89741707
14,Arbitrum,0xe8768abe5e484c832c865081821affacd24b2ea3ba38b5793b686a94f4cff506,Optimism,0x83100ce62a3c20966818962ae9a5b582a0cc7408e36a3dc6f28d3f5c3e5a31e3,0x033f3e5a754490b1dfe5969a771ac331976350eb,2023-08-19 10:32:35,Stargate,0.0,853.77561866
15,Arbitrum,0x29111b030779534816d2fd2a1fd197aa47362e70ec9e09888477d54c05ec0cc4,Optimism,0x121798d70922cc2e9fd46621cc50373325600478e988e7f477ee9bfc21e9ce6c,0x1320b7b673f531af233b6e1a3e455d451598037f,2023-05-12 05:02:31,Stargate,0.0,215.52342852
16,Arbitrum,0x46f685ad81872213f210ea01f5495401321d394132f8cffef06ee1fab4e9b4c9,Optimism,0x05439374e1ef19adcda9dafd85fda970372d9ae1971b735fd63751354d2fb776,0x1320b7b673f531af233b6e1a3e455d451598037f,2023-05-22 08:47:28,Stargate,0.0,223.58906737
17,Arbitrum,0xfdc8139c80814e0eb456553b22c052972408e8c139106e35c2f4e96bd7ad2e40,Optimism,0x25d7cdb4334380ad8b312774933d17e6f5d3b8284ca16cfcbc6c5462932423ee,0x1320b7b673f531af233b6e1a3e455d451598037f,2023-06-13 05:01:48,Stargate,0.0,212.36040236
18,Arbitrum,0x34cf5d5251127e4c61b951e39588dc0804d0c6c9acf6f3f6bcfbeea87afe180b,Optimism,0xfc5cb01c052df3a2dcf7a50138b8c02aa85d466bd73ae62c5be889d99c870c1f,0x1320b7b673f531af233b6e1a3e455d451598037f,2023-08-13 08:29:15,Stargate,0.0,989.38055499
19,Arbitrum,0x9ec87c03429c7a0ac767833eb0297c72f24bf3e3a787035a4c25d951aee35ca7,Optimism,0x9b601a9f16cfc1af79076835b35bea47efe3c8dd589d09826c58a1850aab9eff,0x1320b7b673f531af233b6e1a3e455d451598037f,2023-08-19 10:30:27,Stargate,0.0,885.52983547
20,Arbitrum,0x21c783d856b08eaa4949011d55e50a7d6610d2045375cae7407de1abc97ab12c,Optimism,0xe833db35eb4a71379a91b8bc2c5613a5f53207dbb1c208335bef091c39920fba,0x1e652cccd66a75fad5443ff4610fbe120f2f3999,2023-05-12 05:06:11,Stargate,0.0,217.31945709
21,Arbitrum,0x6f225b334e57af0eaf498a6d35b5f66bec998f3e59d1d73172ca5583ace3249d,Optimism,0x280ebae1d56d4123e2b4cbea8b6df9eb782469e87fa61bd4a76017fbd5a5604b,0x1e652cccd66a75fad5443ff4610fbe120f2f3999,2023-05-22 08:52:02,Stargate,0.0,225.37650005
22,Arbitrum,0x07716bff1d06f341409949a5d1eba9d488f308c6b36d418bd91897437ec93340,Optimism,0x17e5d2e40dfebede5c4f313578667cb16e0b8e32eb204b016860cf8eb7b228e2,0x1e652cccd66a75fad5443ff4610fbe120f2f3999,2023-06-13 05:04:09,Stargate,0.0,214.08822752
23,Arbitrum,0xa05abe30c4a955eaf0864c9bc3be2d73913fcd035ff6affe9afa5c3f341180a2,Optimism,0x6d0e176a9d9ac77f1fa0874d7ffe3354002279ded0abf9ade869f83656cda54a,0x1e652cccd66a75fad5443ff4610fbe120f2f3999,2023-08-13 08:31:28,Stargate,0.0,942.0609173
24,Arbitrum,0xdf00aae2df38f96338c8a5da7d0bb5ba90e4fbe4cf21c00533f4d3096481aa64,Optimism,0xdbf234fc184fd109b881b7c8aa997a06c061871947f27d3e89162770ab1cb0c2,0x1e652cccd66a75fad5443ff4610fbe120f2f3999,2023-08-19 10:34:40,Stargate,0.0,843.48424071
25,Arbitrum,0xabd160055561cb3a68235eaf3e39699b9dbaa2f3ba3da379ca2df0874288736f,Optimism,0xdac9ccc1afe7241ed845af2f8e442ff3678f1a68c20b3a707c0a688b6c379668,0x27030882d41d5599d3d69a45bc34d8d52fd7f13c,2023-05-12 05:58:19,Stargate,0.0,211.93137138
26,Arbitrum,0xbf03ff67b149a8fcf64d9b8417ac5efa045eeae9ca56630585c178449c52f750,Optimism,0x45d637a41e17dede06030a6c685cce55ae65de1009db5ad531384e0a1f2a9e01,0x27030882d41d5599d3d69a45bc34d8d52fd7f13c,2023-05-22 09:01:24,Stargate,0.0,221.82279058
27,Arbitrum,0xff514b0061712ec7a53e55842c2ea521c290c10cedf5f8450541ecef2edb8a60,Optimism,0xd9901fee67847c247ddd337d04b4e28003a3fcc9598772ce3375ef2a7f4e49f6,0x27030882d41d5599d3d69a45bc34d8d52fd7f13c,2023-06-13 05:08:57,Stargate,0.0,210.58201505
28,Arbitrum,0xdd4d41f71444ec9c3086d3339663552477559e3c20d72054fc00e91d719c194d,Optimism,0x588e0741739acb800605bfd91c2e7ab96cd74b7871d3d08c3d507cb4e3b96a59,0x27030882d41d5599d3d69a45bc34d8d52fd7f13c,2023-08-13 08:38:07,Stargate,0.0,928.36877118
29,Arbitrum,0xe7c8e9350683de3db65208fe7eadd75ae7a91551178960cf83f10f9d036d9207,Optimism,0xfcfa955c2acd38c89c6a94b124ea8707337698a7cf89de746b50ba349cfb39c7,0x27030882d41d5599d3d69a45bc34d8d52fd7f13c,2023-08-19 10:41:09,Stargate,0.0,827.50994201
30,Arbitrum,0x358382bfe2a9dac2f21155f6596aa9f33e5c16b566eca09ed2f80a257e4e98ad,Optimism,0x2feff2b0c0ce59c5f36aad358d428848c1ef500aeaaaa711f80528ebb4f66a97,0x29da4286a1fe8355960c9d39f5adcb8e17f141c2,2023-05-12 05:03:03,Stargate,0.0,217.31945709
31,Arbitrum,0xff899f644d043de96cc41a8b90cf7def567af99f7a1aa9ec42a556b85f018ea3,Optimism,0xc2823e3b3b4e036211db59c918aa2ff5d8c44e10b5a9efeebd710bcefff158c6,0x29da4286a1fe8355960c9d39f5adcb8e17f141c2,2023-05-22 08:48:14,Stargate,0.0,227.19071751
32,Arbitrum,0x218556cc5947be0c1e04b3e73e79ebdea404c5e892dcd9d7c508d1c2dee600dd,Optimism,0x283aa8628fbe2c78b571b54242322f5ae3b70d6b02e8c71523e6f40c44ccb6ef,0x29da4286a1fe8355960c9d39f5adcb8e17f141c2,2023-06-13 05:02:10,Stargate,0.0,215.84055161
33,Arbitrum,0xa54897c84b2aef0752ed99843e46443ae2d441b913ade5f27f76017afcd9af2c,Optimism,0x1c95e3f80e8a9fc0a28291987e49fc2da1198948985eebc1baa848fee0fcccbc,0x29da4286a1fe8355960c9d39f5adcb8e17f141c2,2023-08-13 08:29:35,Stargate,0.0,993.42649327
34,Arbitrum,0xf88b9c86fe2cb59f3d031911db92f684109399daea90e87984399a41b7a34a4c,Optimism,0x4308997320e9b5add80b532f45e15483daea72cc89173b6a595c9968562f5ecd,0x29da4286a1fe8355960c9d39f5adcb8e17f141c2,2023-08-19 10:31:25,Stargate,0.0,889.61843028
35,Arbitrum,0x7749f4e2a9376fc3307c4f626580eb7d49ddb87f9e9cf2180c1e7807fb72107b,Optimism,0x25c0e429f2dac36b134f97f6e5675af6fec8a4f818a592c009c4e022c719c600,0x2e1235fa4565fcc457611aafc97355badff3db64,2023-05-12 06:05:50,Stargate,0.0,208.33931424
36,Arbitrum,0x4ce51b011604cca2d45ee69c8e0750577d064c44b051970b1f2b698bf5f450af,Optimism,0x50a6b780982a4a4b87e60d80b35397ba116a444dc5f9ae159adf7e746fdbe65b,0x2e1235fa4565fcc457611aafc97355badff3db64,2023-05-23 01:07:43,Stargate,0.0,219.85705516
