,chain,hash,from,to,value,method,chain_tx_time
0,arb,0x5073bd560f11bab149c99dff1fcadf0694ae6da997bea8b220bfc2d18ca7df4b,0xd6d41cc7d22ee3cb5b3008f6811300aad6a0dd7d,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.9751049809201e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 01:07:17
1,arb,0x87186e473cfd20954f6682dc26b50922092e2f2dc50d8f888abeda8046e72ca0,0x51b82d63403379cf965e44e26e78f972e7532c62,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.9751049809201e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 01:50:20
2,arb,0xfb5c22f8f36225bae6530914c5a2bd2cb0d8fd903fff15ad3631fd646f907ac8,0x8267c176cd2099c0f8356d1a356c8b3372a5d022,0x51b82d63403379cf965e44e26e78f972e7532c62,0.0002,Transfer,2023-08-09 01:59:45
3,arb,0x47de8317bd349b35fd3fd16408a7ebbdbd6b8674291a106c18b0b462862ad55b,0xb3c8bffac7b98dae3b0f4fcfd2043f5d93295f5c,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:02:21
4,arb,0x5c29c08441f465ca33cc3ffb29cc913a649913f61dba78512ea46f83a62716bd,0x51b82d63403379cf965e44e26e78f972e7532c62,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:02:51
5,arb,0xc35c31164e9afc6dbbe9590d6469a3b1c04c8528ee00754d8faaf81bab4381d8,0x39f2d79d7a481dee7b6eb4bf84d0de26e8733def,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:03:12
6,arb,0x640066c1842965e9f857b0d7911684bf486f413ac2b0507c624b92dd282a1312,0x6610e3759187fab8801f53c6b9118f79fbcdb312,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:03:16
7,arb,0x2b241e1510fe8c527f9a312ead17c6dc9c218b6c56afb3d7a064e29c5f2cdbc7,0xd4b8e4452095ad72fb322a414998d12e2e1f8fd8,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:03:21
8,arb,0x770dec6fe122487c7fbd331b235bb0c84c50f1f768b39dde7b809d16104fa1d5,0x0cff7d5aa67863c4ac0363ac61da6c242bb5fa42,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:04:09
9,arb,0xd4944a9530c00375a834b93965bdf57b4240988e11adf6613792fa68171732b6,0x08367cadc2b815d97b8b68e37e6f38c5245d8e8c,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:04:16
10,arb,0x119a33e72c31e375f56d9c661ae796aa17a70ea5560f94c9ca73360124a76793,0x6589b9e4cc268b6671a2bf7dd32e33fa7de83815,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762623760266e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:04:36
11,arb,0x4cb1f0bdedd447cbb5a18d4062a8b6bd1c4fad7cff9ad1e20ac7193aaf78e76c,0x9194353d80f7e31fb474fba54d8f985bff26d682,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.5558567011569e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 02:06:56
12,arb,0x2a9599820a2e63e0f746296fe590fa8324a7cbc581f7ccb9a01a3626bd7f753f,0xe4ecf0dcf6d4e783f385b5e49a205abdbf7bcb63,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,8.2762564218417e-05,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 10:30:24
13,arb,0x03e1d1cfea933bbd8b0587f4bd75c7f74b7024de4ab313d007e9e1fe7dcecc0a,0xee11fe315013b4a04f150219991afb4f2eeff0e4,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,0.00019393021868129,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 10:32:42
14,arb,0x673a2abca88a3ceee68e1daf44ec808004a925cff50c9b456198b15de414b3ea,0xf4e417f9895aac21dea522c4a441adda136c2b89,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,0.00019393021868129,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 10:33:14
15,arb,0xa5d70894ec28ece619f04cd4a20464feccc83a8191d27ec2607c6bae3482c42f,0xd1912aedaf0ad8bf2c2712d7ee6bb0a0e69f5f81,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,0.00019393021868129,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 10:33:25
16,arb,0xe0f4d21833a30e98eae1e62114fc2b32d686cd875cd9c6f6bef065caf66911e8,0x452dbbce7978ca17a98b38ffc966d48a95715ff4,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,0.00019393021868129,"sendTokens(uint16 _dstChainId, bytes _to, uint256 ",2023-08-09 10:33:32
