,chain,hash,from,to,value,method,chain_tx_time
0,ftm,0x4027aeafd2f025cb8feace7d66cd52ed102f0572d43c422cf999512dc6e992e9,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0x5918a86fd9388554c9a4af715b2191c8be2ca2e6,51.136,Transfer,2023-10-05 14:21:32
1,ftm,0x1bdc4c78ec1c905507b7eec512b6ae8fe80d6b7e92b18277cd1c25a7bd0ff4da,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0x469d1c690cc58de472fe675ba897b746c0b38576,50.736,Transfer,2023-10-05 14:22:25
2,ftm,0xfdcc6bad7c37ef4c90a6a7e2606f386bec0014d5809bcf7b2aabdc73decf7eb9,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0xc7522ade0ea17eb602c274bc0aae5215c36b0f0f,52.013,Transfer,2023-10-05 14:23:09
3,ftm,0x262e6c6725bcb7f21eb0795da2d3c9a5bace40281d49dfef4c1e4611df7cdf80,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0xa397e9f8d459b8440a52c3f0892bc36ddac45466,51.445,Transfer,2023-10-05 14:23:34
4,ftm,0xfe6516c18eb39a3059ca18a93de6418a22a41a5efda726dfbf47e01d1e513a06,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0xc0669460444a4e07bd624fdb36ad294b9d1a1d02,53.113,Transfer,2023-10-05 14:24:01
5,ftm,0x07ab344e698bf576c1f7f8e18f480cae39347cb91694f31a1afb95d4b8301a00,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0x0c9a86ffceed45c26f70b186357156ad07b85e72,52.635,Transfer,2023-10-05 14:24:51
6,ftm,0x0b281936b8c222e1477cfe68c1ecb19fade97bc9437a3ec4dbe1d610d05dd877,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0x17da76aa8533f35efeca597d5931d008be31f599,53.017,Transfer,2023-10-05 14:25:58
7,ftm,0x182cec0fb84087ae876994dd72f06c48bf9b29904e6cb2aab7d54ab996b6451d,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0x063c1ccd7a97613de32ac9e444e4c9699b7a33ac,52.021,Transfer,2023-10-05 14:26:43
8,ftm,0xbebc16ce3f1886f9ec0a02c2b251a98d86ca3ea3f63b97e163e63fe21f85089b,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0x795ad5fb41eeca74426dfb22b9198e06a8fc1e47,52.959,Transfer,2023-10-05 14:27:22
9,ftm,0xb32f2fbcfb98fd6fce2173290a4f062e3e489ad801707044085ecf00aa062f99,0xde79ce4f78a20b324d057cdb348b558f0c2ced85,0x1e8fb8ac59e6fc1b7e3c4eceedaf756a67be0746,52.731,Transfer,2023-10-05 14:28:10
