,chain,hash,from,to,value,method,chain_tx_time
0,eth,0xed7c325c08058164601e5045e6b1321f971a3c4197caaaa34f455b4a08995b40,0xa7efae728d2936e78bda97dc267687568dd593f3,0x5918a86fd9388554c9a4af715b2191c8be2ca2e6,0.861,Transfer,2023/9/14 13:44
1,eth,0x869abf47cfc85613dfac0a4365048475a2fc1e61485a45c28ead0b8afc322686,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x469d1c690cc58de472fe675ba897b746c0b38576,0.843,Transfer,2023/9/14 13:45
2,eth,0x1e0c7c00c2f0220a3c29b38a7c408e5762ecfbaae6311f2c30cdb1078e5b74e0,0xa7efae728d2936e78bda97dc267687568dd593f3,0xc7522ade0ea17eb602c274bc0aae5215c36b0f0f,0.855,Transfer,2023/9/14 13:45
3,eth,0x616e25b39195c91dd865d6fb33d43bfd83048e78412e84ad501ea3354217d03f,0xc7522ade0ea17eb602c274bc0aae5215c36b0f0f,0x32400084c286cf3e17e7b677ea9583e60a000324,0.831991626,"requestL2Transaction(address _contractL2,uint256 _",2023/9/14 15:26
4,eth,0x845332ad8e5cf3b26ce2065eca04133aa37557a70ba36f57599f1d7b037a947a,0x5918a86fd9388554c9a4af715b2191c8be2ca2e6,0x32400084c286cf3e17e7b677ea9583e60a000324,0.830191626,"requestL2Transaction(address _contractL2,uint256 _",2023/9/14 15:26
5,eth,0x98e8b1921851df33f3fa7f9bbda5341fa66b7d47f4710409a1084a36a670358f,0x469d1c690cc58de472fe675ba897b746c0b38576,0x32400084c286cf3e17e7b677ea9583e60a000324,0.811891626,"requestL2Transaction(address _contractL2,uint256 _",2023/9/14 15:26
6,eth,0xb6a021d6af0a94fce6b28cf41f834b34942bbe8a59dce05f8fbfad531e5e9aae,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0xa397e9f8d459b8440a52c3f0892bc36ddac45466,0.7954,Transfer,2023/9/14 17:43
7,eth,0x67b84aaf9d55c572246b87b55bd5c8063606e00f72067776d31217fef9443824,0xf7858da8a6617f7c6d0ff2bcafdb6d2eedf64840,0xc0669460444a4e07bd624fdb36ad294b9d1a1d02,0.7812,Transfer,2023/9/14 17:43
8,eth,0x7643c861cf2c9686fae8c9a48c53bd7523e16cad7405d48f52af8a343ab349c3,0xbf94f0ac752c739f623c463b5210a7fb2cbb420b,0x0c9a86ffceed45c26f70b186357156ad07b85e72,0.7924,Transfer,2023/9/14 17:45
9,eth,0x7b7823f39f414ade4a2f53b0a6fbe5f4b6ee370f61628a2bc420722479622c55,0xc0669460444a4e07bd624fdb36ad294b9d1a1d02,0x32400084c286cf3e17e7b677ea9583e60a000324,0.753721626,"requestL2Transaction(address _contractL2,uint256 _",2023/9/14 18:02
