,source_chain,source_transaction_hash,destination_chain,destination_transaction_hash,sender_wallet,source_timestamp_utc,project,native_drop_usd,stargate_swap_usd
0,Arbitrum,0x903838f9274fb1021213ccdc0b23c96038fbb30c1be14898d3413a5ec3971923,Linea,0xf85134bcdb47fd22d9370c95fab951c43502d1dd58a375998673861bf8d9b2a9,0x063c1ccd7a97613de32ac9e444e4c9699b7a33ac,2023-11-13 11:39:30,Stargate,0.0,20.98406188
1,Arbitrum,0x34d32d60e00ee94b64b273a51e364ae51c54cdb4cb818084a8a4cf322ab40e9c,Linea,0xb489ea24c7eca96eae15a8708b7bf7f71f9f91afa3b05f4732f31f257c64d52f,0x0c9a86ffceed45c26f70b186357156ad07b85e72,2023-11-13 11:39:26,Stargate,0.0,21.42986709
2,Arbitrum,0x03a92b0d412002d30c7bc40c5f50ddbde55d36215d6627cea1954fa5c15e63e6,Linea,0xa41e0ef87cca767bb86d59e42dad90095adb4adba0054f444851fc0f3873e24f,0x17da76aa8533f35efeca597d5931d008be31f599,2023-11-13 11:39:31,Stargate,0.0,23.51704667
3,Arbitrum,0x8b3ad725fc666e6cbd296753ca0d903438ec1debf1e1c37f3c39d5d3a9b2145a,Linea,0xa684d3a144d25acc336ee3bfed59b02a1a0ba513d362d222924bfc031cebeddb,0x1c819316ea817e7b1a92ce2e52e33180fdd0b74b,2023-11-13 11:39:44,Stargate,0.0,26.63768321
4,Arbitrum,0xdd3c9cff5d2d2fba37b92d65d457552cb6bd6e118887fc585d1c83ae54630d94,Linea,0xec942db82fb04f639d4bce4a0723e23e842f75bc0970ab5ac6b3553e449ce1db,0x1e8fb8ac59e6fc1b7e3c4eceedaf756a67be0746,2023-11-13 11:39:29,Stargate,0.0,21.53118645
5,Arbitrum,0x64c03423e9add939af97493458de3a0271b48685fc0d7495f5b840599f6f4a7d,Linea,0x6a97a13e869a370eff2d2f101a11088eaed812bebf092b9103f5c34986285ab8,0x22ea3b6ac740d27637161ed6573e92f04c9f7dfc,2023-11-13 11:39:46,Stargate,0.0,20.90300697
6,Arbitrum,0xb4f8b833d3b70e2a3a0ffdc951c88b516a4b4a2e623131692b0e1af29eb0c09b,Linea,0xbed40db07e3e6fe46b2b5cf12a596e943536010745c39d7c17f9896bd8fc85f1,0x469d1c690cc58de472fe675ba897b746c0b38576,2023-11-13 11:39:17,Stargate,0.0,22.24042201
7,Arbitrum,0x62f6d2a1ac353993573fd37acdeb0f2214ddfc3b809178f5a4d8d9c35efa20c7,Linea,0xf9f2e175561a5274e9cb34e4f2206e5163459afefe962b5fe14df51e0e168097,0x4b954d5e6f85d099357ea6e0f68c3b81d72c4cef,2023-11-13 11:39:41,Stargate,0.0,29.19093129
8,Arbitrum,0xa77fbb474cc1ba561a9a632cdf468c73c8a88d948d4e4727365def9d140b9a0f,Linea,0xf1761d54ccb770ac43baf011284fb07b7113e36f538972edcd26c1dcebd850a0,0x5918a86fd9388554c9a4af715b2191c8be2ca2e6,2023-11-13 11:33:59,Stargate,0.0,17.70131016
9,Arbitrum,0xcfe6b25a63fd4388328aa693ac3d22eccf2fecca895233af6a19e66013b668d2,Linea,0x0a649a45a54d86a2634d1b22cfb1d86890a824d390f35a6e4b3f8d0123817a5a,0x5918a86fd9388554c9a4af715b2191c8be2ca2e6,2023-11-13 11:40:49,Stargate,0.0,7.56938494
10,Arbitrum,0x9fac372ac45d2a4a2df551a2c3cea2a0873dec6a2b7a94f1b95ede1046b85edf,Linea,0x152470437416cffffc3f959eb4b52f9046e779df7c9a52a03d3854441acda21d,0x60cb2b215b62e79436688f596dc6cf8af6cd790c,2023-11-13 11:39:39,Stargate,0.0,21.30828445
11,Arbitrum,0x056604a550dbbd9c6f1ef1d2b2249c0677819e49b0b274ef3faf9d677d8fbe70,Linea,0x62e34831144a402fe446991b1acd5a0bd6c5c2beb98e01bace111290e15e77fe,0x795ad5fb41eeca74426dfb22b9198e06a8fc1e47,2023-11-13 11:39:29,Stargate,0.0,21.3488116
12,Arbitrum,0xef1073fa0e6f2a4f82b53f3f7bda14f005b18dd69a1c0fad64a9cd18640fc43d,Linea,0xf474afc66e0072ed3a4454eeea37394d623478662744d18c7b454a5c89d9771e,0x9fcd48afdbf2e6dc3c09263f25f38d71a30416b4,2023-11-13 11:39:34,Stargate,0.0,21.24749282
13,Arbitrum,0x38646a9bd86c4d63fbccdf020b920acc68bdcb1ecb062a50c06be126518b92d5,Linea,0x620ded0a424fae6d7c47e693d8a37ed10b85cc34bbb9541d1778ffcc3f7b3a2f,0xa397e9f8d459b8440a52c3f0892bc36ddac45466,2023-11-13 11:39:18,Stargate,0.0,20.86247864
14,Arbitrum,0xf6483e978386c67b308994d5f47bfb6760afa89ba1ae92b8e3f985baf40c2104,Linea,0xfeb8d6512ece3aa808cd8ac985b1a6c973b4168fa16c4964d8b685330f6687de,0xa7e8866d429cd5b3b8f9b7361aeaf44f97b386e9,2023-11-13 11:39:38,Stargate,0.0,20.86247923
15,Arbitrum,0x44f4171a5d8f1f165a022a7a00ccec455e4f6b6bc33ed85cb1fb52d537e9c682,Linea,0xfe0b83018af02756de0616ff4701f86155c6394d1ae1dbe1bb2567419b248923,0xac516503afceb707d55e65daae562cc74fdb5e3e,2023-11-13 11:39:41,Stargate,0.0,20.63957662
16,Arbitrum,0x2efc26741f503cc68cdd3df115ccb7d6bb36b356bd8d6005420c43b5f22c172b,Linea,0x4c4cc078c241cedf7334699a4359f2fc10a60001b2a8672bad9cd3447fc54918,0xb2eb1958b9a3af06d73d1d02e9435090086fec4d,2023-11-13 11:39:41,Stargate,0.0,22.50385299
17,Arbitrum,0x0f95062c5cb598f80d8eec1b42a4e9d395115c1aecd1e38687e20a90b01d927a,Linea,0x7378982b6c66af7fd35dc99ab8de2488e9805bc03bc26baa514e0ffc018cec29,0xc0669460444a4e07bd624fdb36ad294b9d1a1d02,2023-11-13 11:39:54,Stargate,0.0,20.87161069
