,source_chain,source_transaction_hash,destination_chain,destination_transaction_hash,sender_wallet,source_timestamp_utc,project,native_drop_usd,stargate_swap_usd
0,Arbitrum,0x3b359f7b1e58330c4e6d62214b0f53a8b797a5775af6b4a049e506770b7d1254,Avalanche,0x295f851d065d0586f3839c83a0eb92ca5ec1f586379e90c45e0e26f8e28e1543,0x0b08355d5a6854207e44f0304c9c3e7bb01f1762,2023-07-12 16:41:26,Stargate,0.0,499.59877774
1,Arbitrum,0xca7338096448c93c87667e4886270f90cd4a13bb2faf56d2388cf7b725d802e3,Avalanche,0x46906d3092818b18b43331b904bf9111cc1df935a8f971d334adeccb8e24cf2f,0x0b08355d5a6854207e44f0304c9c3e7bb01f1762,2023-07-12 20:21:26,Stargate,0.0,495.47516255
2,Arbitrum,0xda94de10a74299be57c2dc61a52db77148395fa06913cccf84909b549b553b28,Avalanche,0xc024f79aa73a2896f2056351ada32ef694dd91a1f3e449029f847f28c03271cc,0x0b08355d5a6854207e44f0304c9c3e7bb01f1762,2023-07-12 20:27:00,Stargate,0.0,494.83283721
3,Arbitrum,0x371327d0d8b879358bc556306ada714c92556ba44a19d93e6a431dfdce27faa2,Avalanche,0x70e9027018e6defe12905a2150ebbd731fa40129b6feed9a418d1fdf5c79dbc4,0x0b08355d5a6854207e44f0304c9c3e7bb01f1762,2023-07-12 20:51:42,Stargate,0.0,491.81026232
4,Arbitrum,0xf73f5fcf9a9fdb3df8929ae3a307e1a28eaab316bde1de27b9b74deda5e5106a,Avalanche,0x9b349e2dfd9ea18f05856e3df34cc9fd9675ecde85d46ffe1bd2bb1ed9b0bd4e,0x0b08355d5a6854207e44f0304c9c3e7bb01f1762,2023-07-12 21:08:50,Stargate,0.0,491.13870568
5,Arbitrum,0xf0ac66248f85110b9fcf086670e272ddb86940d98a7fda485234cc90f7dd8744,Avalanche,0x92b3af51bcc91ff96170c8593a7da83d03de871be065b7cdad5408917a032890,0x0b08355d5a6854207e44f0304c9c3e7bb01f1762,2023-07-12 21:43:37,Stargate,0.0,487.97945208
6,Arbitrum,0x6196af7061fa25ee821fbcc5384feaf68b41a00b9b764d7b4d736c0f5546e018,Avalanche,0x6d726e347b5e61b696bdfe7bd29bda54f62be690484acffbc3ccc72c194bdf7f,0x18444c72e618147bc6dc87760342062f3e4d4a98,2023-07-12 16:41:27,Stargate,0.0,499.5969706
7,Arbitrum,0x74778d6df4d9c379df8a26e4bbe35573d0c2730c28c9723d5955be9e7c949134,Avalanche,0x45fa66695f6782bb25e84014ec9623f7e3dcbffc17f13fd6f0a0e78f28fa9df6,0x18444c72e618147bc6dc87760342062f3e4d4a98,2023-07-12 20:21:28,Stargate,0.0,495.15893777
8,Arbitrum,0x62d2277cd8d5d73bd0444f473c71f9a86288da7db5850720eec2dc55b0960d93,Avalanche,0x0ab9441a4c82d62b285154d58917e97fc1e18bf36f72b3a2cbd029ffad4bb85a,0x18444c72e618147bc6dc87760342062f3e4d4a98,2023-07-12 20:26:58,Stargate,0.0,494.51932264
9,Arbitrum,0x5d2518bf3ebd340f8797bec5ce858e507137763892855303722eab6385dc9caa,Avalanche,0xae65924b8b524f2e224c8014e87fe0697be083cbd494eea3388bc654d2234c06,0x18444c72e618147bc6dc87760342062f3e4d4a98,2023-07-12 20:52:39,Stargate,0.0,491.49551665
10,Arbitrum,0xa9128995cd0d2eafc119e96c79520571c2df37b2683208574a2a77c4e205c9b8,Avalanche,0x59f93a2fa292b19a425ddb2df9a8b28a6ae9ede6d90b00905cdabe70f1211399,0x18444c72e618147bc6dc87760342062f3e4d4a98,2023-07-12 21:08:50,Stargate,0.0,490.82526212
11,Arbitrum,0x256baff45b5b43153000268968d0114a86980df63e26c60840de14402b859f91,Avalanche,0x63acbce1c3407f3697d1d00cba9ab069bd2973469c564ebf42d49a686e88f7ab,0x18444c72e618147bc6dc87760342062f3e4d4a98,2023-07-12 21:42:55,Stargate,0.0,487.68956236
12,Arbitrum,0x661f4b233108fa8fd46aad6756a0cde37883eb08cd608193a45519ac037e6a7d,Avalanche,0x850340f78951451bf7e20e332367d1d3b060d45de205af12f71eeb0133859975,0x2b03e0cd79930f1faf07118c6c74c6fe62eded0e,2023-07-12 16:41:27,Stargate,0.0,499.59715161
13,Arbitrum,0x229f011d051648213ba7c245086fb4eb2225ecfef99dbd744f03a5f83b1397bf,Avalanche,0x19a7f5dd6accf5b1ab0a6cc163feafeedaeb193d501c1509bbfcc5b4a527f5be,0x2b03e0cd79930f1faf07118c6c74c6fe62eded0e,2023-07-12 20:20:47,Stargate,0.0,495.44048783
