,chain,hash,from,to,value,method,chain_tx_time
0,bsc,0xefff248d67f894010e2868d9440966af6ad42d53c28ab5c91b250a4bfb3ec687,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0xe104b813599744495b4db268b8244367a2e6cce5,0.023,Transfer,2023-07-13 00:07:05
1,bsc,0xa2274525bf91242765184ebb6adfe30bbc6b1919f8be1759e138bd2c43a059b1,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0xae5f204b798061f8f8663e2f7880d630e2a0a156,0.023,Transfer,2023-07-13 00:08:20
2,bsc,0x62d3ccf10aa33c28e4008804ea54ec3511b954042653f206ac15d5dae8da2a06,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0xf629cad29d972e83f7bac14be70f18ad51e7a94e,0.023,Transfer,2023-07-13 00:08:32
3,bsc,0x79be201a7a8f7cd43a45b58ffef17d08b15b52d97d90d6ce4cd7f82a1d8a8a75,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0x31574efbadb3afcfdc89a0058ec87aec37732bd5,0.023,Transfer,2023-07-13 00:08:44
4,bsc,0x41c548d6b1a07f854389a7359e7ccccd9509afdce1ce2197c7b435ef6c486c58,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0x573bfa085556c09013fa830d1a26adfc83e197b3,0.023,Transfer,2023-07-13 00:08:53
5,bsc,0x8e515471f66dd279e43597463d875f649246149c0943c3d0c6307d84e76eb9ab,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0xbfd28a6a0a039f929ca51a290cdc084267d5ea86,0.023,Transfer,2023-07-13 00:09:11
6,bsc,0x55abbd1d718818eee337baf55ec381a8a77114da45fa631f3b1e8009633f6570,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0xb9c06357fa8294ecec4e9f04db2a314a69e8b6d8,0.023,Transfer,2023-07-13 00:09:23
7,bsc,0x13b4e5db901cf1e49d8478b1fbbf6bb6f001d3e0b61a8d16ec39d432e649d0a2,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0xe0d13d00dc9e9c2df6b6763120f6d1ea1efe7fe8,0.023,Transfer,2023-07-13 00:09:53
8,bsc,0x7fda717e85f7d206cf200b7a19c57fcf85a697c56cabf70e3cc17a7b01e5651a,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0x18444c72e618147bc6dc87760342062f3e4d4a98,0.023,Transfer,2023-07-13 00:10:02
9,bsc,0x84b7ee56397319b4c06185edf670007572633187d2806f2c17da0c570e3c31c9,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0x89c961a882e1bb1784d6097e4ae0e3d3e51978e4,0.023,Transfer,2023-07-13 00:10:14
10,bsc,0xda2b125d3246d224caeeb07213012edc8125bde7c74692f537349e35f52ad6ed,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0x0b08355d5a6854207e44f0304c9c3e7bb01f1762,0.023,Transfer,2023-07-13 00:10:23
11,bsc,0x46a8ee4a750705d9af3df1d068f05bb06dd3a2c79ad8ff771ad2b925459b1920,0x3b5a23f6207d87b423c6789d2625ea620423b32d,0x4d1bbd375937d0b844d7a56c785cec8b9a3416d0,0.023,Transfer,2023-07-13 00:10:35
