,source_chain,source_transaction_hash,destination_chain,destination_transaction_hash,sender_wallet,source_timestamp_utc,project,native_drop_usd,stargate_swap_usd
51,Polygon,0x680f641027beb4e5ad3e35eb525d182142df3de953893b949ee10bec3ec447ad,BNB Chain,0xb62f9120130b319bf2f32256b0748beb969b0fe127352e8aa25c73252f0e4577,0x0194558ca05caffcc56e304d184f50fd557dcbf1,2023-05-14 18:26:01,Stargate,0.0,0.00099883
52,Fantom,0x40b2ffd5fee6dc42c236a652589be9c867e5d769b5d5e571d0bb690443d83815,Polygon,0xd28febfaa1644da9bc56ef8e49096df454cda9f2a96de624a169173aa4fe2c18,0x0194558ca05caffcc56e304d184f50fd557dcbf1,2023-05-07 08:29:09,Stargate,0.0,9.17134885
53,BNB Chain,0x03917a00157a9e8bba7bfa303ab977d3eeee70274c0d358a148021fa5bb1d936,Harmony,0xfe3a7cd5f646926be89eeabe6300f53f7b922feddf093cfbb6e05b2cf617ca39,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-21 22:35:37,Harmony Bridge,0.0,0.0
54,Polygon,0xac68c3c5951e5ca64e0788e6bcc31720a8df0e8eafb43790294b7371c8056b83,Fantom,0x1c68e0892f856beb56a6be088ca0da9942af423603440a88ec31835bf32fedcd,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-07 13:39:08,Stargate,0.0,9.21271434
55,Fantom,0x14b7c1d87d92d2d9a7764b7adfb1290e73d9f3f3ddc5d923aa33bf83d5b4a963,Polygon,0x1e51c707b8020f42634423d21e50f51e751dcd96f87f2bb075c5b6589ed8789e,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-09 09:02:08,Stargate,0.0,9.13866584
56,BNB Chain,0x3bf1962b794c2772b540ecfd10f55d4fea69b6ecd503471fd3d9dbf04917c1fc,Core Blockchain Mainnet,0x9314d4575221ee6138f1791bdf8063a2ff241841267aff7cf609816732c5ed2d,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-21 00:59:06,CoreDAO,0.0,0.0
57,BNB Chain,0xffe4188a0677ead920532d89ecc6565f7a47248dd2ec0ca943643eac8f4655a0,Harmony,0x6c9c6c26a3eadd808a46bead032c47515a08d3f5a49a734743b08243aa8ba77b,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-21 04:17:57,Harmony Bridge,0.0,0.0
58,Polygon,0xd1f75ccef110ddf08f2706490f67476488e21e1ec8c8949ab0c036aabb8e9764,Fantom,0xd3c91ed9a5b8fb87e8d540ef91acb658b5ae413b60cccf82418d82c16c852012,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-06 18:38:18,Stargate,0.0,9.25241303
59,BNB Chain,0x5f66992a82d6abc0d6bbf63c95d4289b1318819e5dc042bd5a43f0e477c39690,Harmony,0xd50c5599c9aa172c5e692a79e8efa70d6e8ab870dbc73f2a68991f608ef2ed43,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-20 19:07:13,Harmony Bridge,0.0,0.0
60,BNB Chain,0x6ec477d4e7952e2a6d2d25a9577b3f6ba1af740d1ad76a6bf84714b9edb237c2,Core Blockchain Mainnet,0xe5213474e00f16cc96f57bd190f3ff510feba0420f1f870a5555b2be214f52ab,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-21 22:34:49,CoreDAO,0.0,0.0
61,Fantom,0x56c59c32f7e505a02fb8692954ab9e85d799aaf3a4ee2f998111460601e15cb4,Polygon,0x010433fd1949b8242aacc7b9fede2bb751bb855319c101aed4424b70ffa4ea8b,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-08 21:42:48,Stargate,0.0,9.17566293
62,Fantom,0xd9ff0855af1b4fcbcfd4a3d69d1baf8c382879296387b461747c5178bd18bb4e,Polygon,0x97f931e89cea41a07608772e5e6ff6096aaed4f913755480189d3d9c9fba1925,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-09 16:43:34,Stargate,0.0,9.12773879
63,Polygon,0x10aa066c086ffb972f82ce837dfd15bc8b018a3ceb8d2aff14005b082c2d0764,Fantom,0x9f9c66a408ef3a353a5d7442845039f35ce0c9c4056180f21377b71b9ef9a86b,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-08 23:48:59,Stargate,0.0,9.17018048
64,Polygon,0xe8108d33bea0f3b054188294edc75cc59bd2afea6c317373cacbb07b2b2082fa,Fantom,0xfe491265d3642d7636c1c6177e0cdc65fb62945a7e36c498443b09aad8764835,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-06 07:19:50,Stargate,0.0,9.27290188
65,Fantom,0x7d3eae630a4f6fd51cfb40119d86ed095510c1b250a778ab7882552ed92c3a43,Polygon,0x9bf70add1c8a8bc15b2dea7b5c9a1fd67302e319e4c344392ff9aa75ff220183,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-06 23:38:35,Stargate,0.0,9.23503432
66,BNB Chain,0x0149598632f458f392faa23ef4a3448955a00046348b7233a4556cd4eacb5096,Core Blockchain Mainnet,0x8c962e330f3c5634a20cd7c415784b1630ecc3337213be59e60420fb301ce9a2,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-21 04:18:30,CoreDAO,0.0,0.0
67,BNB Chain,0x8bc413ba8b99a0b5454b8514c5bd9e888963ca01b3a89cfdce9ea642aeb1a298,Celo Mainnet,0xb3503507d4a091aac2175779147d84828cb8fa02fcb13554f0ca2092cc8a8895,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-22 00:37:19,Angle,0.0,0.0
68,BNB Chain,0x90b54000be69575f0b9a7ec7c824654a3518803819c5f04fab4f64d2ec7c8ebc,Core Blockchain Mainnet,0x245122a2f5b603353d62caf384dfeafaedf0705a4a452cf484de511935cfb241,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-07-02 10:27:42,CoreDAO,0.0,0.0
69,BNB Chain,0xe9b3b0670906429ceae780cffe865cc6344fb1da7a0f93630969d5c72aed93b3,Core Blockchain Mainnet,0x302c80d17336be0f53a5df2854fd536a8647d50cdeb2e0a48a081cf7d12a37c3,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-22 00:37:25,CoreDAO,0.0,0.0
70,BNB Chain,0xe0d8c604cf1689186303306a6f76fda2518244bac0abc26c4c36539ecccc3fac,Core Blockchain Mainnet,0x11fb98b5fc05e88dbd6049daeb73bd45822a54142b3ef44c5056257a05bcb8e4,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-06-29 16:28:49,CoreDAO,0.0,0.0
71,BNB Chain,0x7829f2565ded1043a29c88b3957946c78a7f5760a43549d0e02de5c81b06f18b,Core Blockchain Mainnet,0xb50bcc6fc7a2abd5d161392e50a6cdaae9586e5a4d524e845fc80f0edee22805,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2024-01-04 13:54:03,CoreDAO,0.0,0.0
72,Polygon,0xa99885a3f161cf54a44aee273abfdc5622a3430e9c82d7acbbf50d82aab0627c,Fantom,0x24ec67cf388e21d3f63b43f4346cef1dd5f74000457d427125823e415b5bcfad,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-07 18:01:24,Stargate,0.0,9.19132895
73,Avalanche,0x8a8c66977048722db7d098e60d7fbbc651469513d0da7084228fec5ebe8a5b07,BNB Chain,0xb3999cadf5c993226d908eee6114d66402ccc0f802e5fc1101640136cfac2a09,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2024-03-05 07:25:40,USDV,0.0,0.0
74,BNB Chain,0x0880dae0708f342192336ec47d6338428608d71a3e4c3ac5792bbbe65405d9f8,Gnosis,0x144b78ee3c66352ab811d3833cd77e176b4984c9cef76509fdff53e226d529e6,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-21 22:36:40,Angle,0.0,0.0
75,BNB Chain,0x5ac2e0598106859f025cb4e08b27b2c95b2c91c8dad59c661d75448006a3f272,Core Blockchain Mainnet,0xf4b8b59156509e6f3749e5d0636e9798ca8485d616c9581681375f9be244c52a,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-07-13 15:38:51,CoreDAO,0.0,0.0
76,Fantom,0x572819cddbc10d125420816f2aa33459fad532d2e0174618ce5559fdb696b6cb,BNB Chain,0xb84f38e765f4211828b0f1cdf10d0930f8504bdcb58fdc0bce5eb483c6099709,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-14 19:55:40,Stargate,0.0,9.99e-06
77,Fantom,0xfd3b9b5e06a36f8b4dc52c1b08dc2138da7077210161be933bf700440b025921,Polygon,0xf55a0941328c1a0ab607e90254551e98c0d9bd25344b5934a97236f7e2a61c28,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-07 16:20:12,Stargate,0.0,9.19682522
78,BNB Chain,0x93fe49d9f27efb14050991ae902912b3e7ef274418431d7ad2c3cda601db2141,Core Blockchain Mainnet,0x796bbce82a25fafd41f84cd322564c9e0ae40baa772556ba2bf7ce94ed5f5c64,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-06-10 12:49:38,CoreDAO,0.0,0.0
79,Fantom,0xad38c6fe64e8a8f2b8fee0dbd6a61f000d23396d8b887375381cd77cc64633f7,Polygon,0x5a1ccad39546fafe51c89a60701306d880419f28bbcd004b2f79765c7e149ec0,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-08 13:07:41,Stargate,0.0,9.19670821
80,BNB Chain,0x767f9063d4712444f8edc2fb780850215162f8e077a56cc9c26bc8889c06ed83,Harmony,0x645752d8124afa14e0f7dc8c43d6813c0783a19fdc10b0aa252522be2b7c32b9,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-15 08:53:25,Harmony Bridge,0.0,0.0
81,BNB Chain,0xf25f86ce094974c2f220b912e4a3aedcd4807aa90880541e86d2a44aea3148b7,Avalanche,0xe6e15435d47d847e4e7a1b9035050dab8228bae963842fb25c0a88db170320e4,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2024-03-05 07:24:06,USDV,0.0,0.0
82,Polygon,0x8a375388cc6ca60490ce8a863f6b579f005100f777f604aa10cdfd99506c1a89,Fantom,0x512e02a7e0a1d9f01ee47bfaff9c7f50d1809eec38c54eb391310a5affe2c6a4,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-05-09 06:57:32,Stargate,0.0,9.15016932
83,BNB Chain,0x0922e0f64137f8fa72003a13e6dd3fb611859bc138d1e17319fee3c6b890c855,Core Blockchain Mainnet,0x3e8d5ecbc7092e5f822c3071dae9047a0d02f6c566165e8fd82e123c389e0107,0x160cda6adeb7ecd3a4def0a660b8c4991c4ecdbf,2023-11-02 05:03:12,CoreDAO,0.0,0.0
