,source_chain,source_transaction_hash,destination_chain,destination_transaction_hash,sender_wallet,source_timestamp_utc,project,native_drop_usd,stargate_swap_usd
0,Arbitrum,0x1ceda8d4c88cd2e34400af9fecf118ed306301bd783eb0f8289d855aea27391c,,0xaf4c09e85f6a65cae30d6d4f54ce5c1b3ff3e1072b3ccc9a02961972fac330cc,0x56dc948c22cd2e3ae814607b11deedbaceee50d5,2024-04-28 22:43:37,,0.0,0.0
1,Arbitrum,0xa78e40d4c878872ec6fe8e0dc4498dddb78621dcec1dbd2a4a41dc02d683e55b,,0x155f82d7a6534a922ac3486fc6b733ac789953bbb5d521cb68d4ead30dbd9ffc,0xe9ae1b4a6ddaad79e9dd1a0bcb9ebe9659ea4960,2024-03-31 12:32:46,,0.0,0.0
2,Arbitrum,0x843cf935de9f38c62d132ab4ce7df47b30af2861b07e7112b51228eee55bc652,,0x169fc394a8d7db511371240e9176203b9f2d98b60ab1f2e9f06216df414525fb,0xe9ae1b4a6ddaad79e9dd1a0bcb9ebe9659ea4960,2024-04-29 14:58:21,,0.0,0.0
3,Arbitrum,0x083411305dee6effa00253c421f67d24f29dd77db56f1607a4309024cde1afa6,Base,0x8fa69dda3dde01c3a774d0aff4917a33538b5c78be9592cd565bd800116c1925,0xe9ae1b4a6ddaad79e9dd1a0bcb9ebe9659ea4960,2024-02-29 04:28:14,Stargate,0.0,18.9169623
4,Arbitrum,0x787260a11fd3b88a6dfb1e95f873d43437fe2ffafd126fc5686e41a6eee5e515,Goerli,0x99c7426c51f5e7590f3548493b82a48d7d7759617a581696222ca71a3b6f526e,0x07e090109a89ab4f1dcc206f81dafba6f7d89a48,2023-12-26 02:15:02,Testnet Bridge,0.0,0.0
5,Arbitrum,0xcc5ae262e73575f2f41215bc7dc13cc8e6a75dc884bc98dcfbcdeb5bfe1367c0,Goerli,0x1a2fe96e68b841ae1a9ae0cc68a4697255ccd2c83f02dad45dbd9577b910c9c8,0x0b0bb6dba42f6180e3d2f50288ee5489e8d2619a,2023-12-25 00:48:47,Testnet Bridge,0.0,0.0
6,Arbitrum,0x28f14da332aab904d1a74ddb41bfa7d9391bc3ac85a0b13a9da11fcc533d462e,Goerli,0xf3252e7c8017acf49fd4c6abbc12495896548a9c89e020367d9a6316ef53f6f6,0x10df078eef760ea97b6998336cb7389afdba14b1,2023-12-25 12:51:00,Testnet Bridge,0.0,0.0
7,Arbitrum,0x939b350c124805a5c75a190ea46b1c176a862ce6be59bd7d0e24165f0c500fd0,Goerli,0x5cf88006ff245466a2b6792ac0639f5636a39d62933e1e9d08e89f333db7045d,0x1a31723f4dc51b345de02b4ce30b7ee54d20170a,2023-12-24 23:23:56,Testnet Bridge,0.0,0.0
8,Arbitrum,0x5d8f3847e87cfb89eee6792c2f491728ed59030aba5af4a66889f66933554652,Goerli,0x98a68dfe7363f5ab31a43328a2ff441fe3d12d323869647dff21dcfe603a2977,0x231d3f06d3a80dd2e6b25d5311288da962876e9d,2023-12-25 15:01:54,Testnet Bridge,0.0,0.0
9,Arbitrum,0x7a83ebc6134d4891734f20ad7d0641a240a1e07b79467d4335405680eca2a5e4,Goerli,0x07602a38075c5751858a2be04d9fc6e00d0d6984d8021f6b75dc32c95980357b,0x286990c4deb091f2fcc121027a130a0343f5d580,2023-12-25 11:46:36,Testnet Bridge,0.0,0.0
10,Arbitrum,0x997cbfff32013781370fbc0e0d4486b8a50b0b6f040ad277279e92ff12978696,Goerli,0xb5c08e119ba877b916ab7230ebde422bf0114e1d659c87290b95052a2106ad03,0x32c3aeb90f6e57bb5a76232b51d91bbc71641dce,2023-12-25 01:54:16,Testnet Bridge,0.0,0.0
11,Arbitrum,0x8f41ddf0ca1265cd5a345aab6c43f7c9c840cc775c5f2839d0ac1da1bf76522b,Goerli,0x774fef0dda2ec9d994b1810d6ad591dcfe62aad0a108c7b7acd67d27f8256e2d,0x5070f0957412db17ddefb06216065f910a836b79,2023-12-25 08:00:24,Testnet Bridge,0.0,0.0
12,Arbitrum,0x3472a57f71da4319ed8da0bf0a0990137a0a34bddeb59a28f92a2a99b2ac994a,Goerli,0x38a19766c20ca658dadead582d5fbcf1f07526fa3fd3956e44c008d09e941968,0x56dc948c22cd2e3ae814607b11deedbaceee50d5,2023-12-25 01:42:17,Testnet Bridge,0.0,0.0
13,Arbitrum,0xaa0b51446a5fad5a838d98e31d71eaf80f96217f09d1fba10cd9a2595de6cdc9,Goerli,0x75eef9ca512f0e6c261d33b70c2d59d485b842a6fa32d5828db900fdd33cdcf0,0x590db9ee3c1a59131cae8f85135f53ba2bbb0e49,2023-12-25 15:07:33,Testnet Bridge,0.0,0.0
14,Arbitrum,0x90f4e5bb356e7c830a82d39c871c4eed98e558663f64d61b2541ea1db98a9561,Goerli,0xef7581f02d2e1b3940b9237a3b6501434d9c4c161cc931b8b8d9b6acdfeaea09,0x5ae32d1fa2484f5c070199097e356de45c101beb,2023-12-25 08:27:14,Testnet Bridge,0.0,0.0
15,Arbitrum,0xc480db0f9e09fa43057a9023d9adefb3aaeb8d4160366c224a3b766d42137b97,Goerli,0xe73aaca6befb571614c5cf8d6e720ac39e20d7ba2b560b293143f42700aa6594,0x6520134ada7e7c80df756508c345e9425f3c3350,2023-12-25 12:01:00,Testnet Bridge,0.0,0.0
16,Arbitrum,0x772e35e36f8326ee57e277948179604c3bbe115adf858a4f7779b13fc4bce598,Goerli,0xb60bd32ef1abba65fe864653e19f57d23b238eaf027085b4a5ed53696bb073e5,0x65fcbeaa4db669d66fb8bf61fb7ec21df25bd82e,2023-12-25 08:34:35,Testnet Bridge,0.0,0.0
17,Arbitrum,0x25421c4e70ad514aa8b8c640c4e3f6f1fce8e614efe5c2d0cb314649d19d4229,Goerli,0x4d50c3bdddd6f78ac4f296805f5044d290aa8295ab33f87a73e5486663b2a172,0x67f9e32c11d331afede85abe0719be0df91ec8f6,2023-12-25 08:36:51,Testnet Bridge,0.0,0.0
18,Arbitrum,0x5b77314f8499250c832ec99d99e853ca9e0c7ce72347adaf712f91f7f044cf4b,Goerli,0x32ed688efd8f0f2a42d6c6e1e6193e00636ee2ff41646d83ccb9282f20de8781,0x68c993e98b952fd3119a2a0dd497f1922dd0d307,2023-12-25 09:35:42,Testnet Bridge,0.0,0.0
19,Arbitrum,0xb4a5f8610a46223019df86801ef336c86dabc0fff799b38106d8719823280f51,Goerli,0xfb43b4807d99f2bb88f0d642a499c6b4c6ca270f40b5354d72e410501e6f3aa4,0x754935542858e489bc268d9eb270d1b7bcdd016f,2023-12-25 02:52:56,Testnet Bridge,0.0,0.0
20,Arbitrum,0x42d54c784de0ccc3663d1597497c174cf89864b15eaeef433804707820403a44,Goerli,0x2e88c381b5f18960d11b63b52a6d078d29e99ca391b9a50818f4275e28df681f,0x75a75b9d61734a351454643c6afcb9f02fc1b835,2023-12-25 04:18:39,Testnet Bridge,0.0,0.0
21,Arbitrum,0xd974e210e450e5bcb11ed399b8cbb4fe470b69886c680c33ed354ab085bfe7a0,Goerli,0x05e9d71b0f4bbbd5321f2f2a31889c973d3ef3ce3145a903244654650c3fb812,0x9d327701d962a7b98fb8baac6afcfba247583131,2023-12-25 11:40:45,Testnet Bridge,0.0,0.0
22,Arbitrum,0x7a344ed027f7b1d1ebe68fa42577c7dfd883a22dab3863bc9cd2457fb736abc6,Goerli,0xc793adf4e24e48d4112024268d26ea33ca68a89e0fb1049dc5a5b979943c61c5,0xae1b157f41a3d32ff4d3844c960c0cdc5b6408d1,2023-12-25 02:54:45,Testnet Bridge,0.0,0.0
23,Arbitrum,0xe6d9cfd75bbdb952eef1b00cafaed81100b9f0d82c42ad69838545aa40b9127b,Goerli,0xc61589cb80759d67a34460b1128941563aeb731ab02634828f7a5bafddaea093,0xbbf4c1cd3a722a681016cb4e999e43ef0011ccb8,2023-12-26 03:55:44,Testnet Bridge,0.0,0.0
24,Arbitrum,0x5e0e402274f3fc7c3024d4f4194a8e34ce4542c77f217e051115306880595764,Goerli,0x47ce13902c2c6973ed6c92f09d47cd5e51fef0115838aba7296819e522a94d63,0xc2deacba66120319089036f3c554d192e89f92b2,2023-12-25 15:39:49,Testnet Bridge,0.0,0.0
25,Arbitrum,0x572967b83e80060a398985025cd3361aece9bd4c84774731efc7a77463403b82,Goerli,0x4835456fb5b83d8a7de0329cdf83cc0f211bb5a109c405823db1f15902f1960a,0xc978a5f56b91ddde872766ad68043079134a670f,2023-12-25 08:23:00,Testnet Bridge,0.0,0.0
26,Arbitrum,0x352f5d54561bf4d4179841edcfb8735279b331d3a1aa05b618975fec8c817255,Goerli,0x55946598352d763b4eed665f99c0d46340110b1e4cf8522a49143f2ecbdf38b5,0xcc4b47ad22595097aef71c9da2e50c47f45d9e18,2023-12-25 11:48:00,Testnet Bridge,0.0,0.0
27,Arbitrum,0xb698d825fb1b7c0a5195028907e7d6d179acab05aa49fa225f87b78c1b73ac27,Goerli,0x78ab29249b624b510370a5399b524088fb6a9b7d859d056892065d1f7e5a3e46,0xd27cf59bad888c81aeee13582d9012a5bd85f8a6,2023-12-25 06:56:59,Testnet Bridge,0.0,0.0
28,Arbitrum,0x43d7a4e63e14726b6f91e95076fd4660aa1ac300017cbbbc759195447769ea81,Goerli,0xb17e8ac1151f266f1e651a854b39f4cdc94a31fbafe497c64a603a7b51368409,0xe9ae1b4a6ddaad79e9dd1a0bcb9ebe9659ea4960,2023-12-25 11:46:14,Testnet Bridge,0.0,0.0
29,Arbitrum,0x5d852069e1dae7b5eb370899f5293b4249b1141175280e596a97e2e89bf2feab,Goerli,0x47869da7289b2a0def20e28cfdd294eea591f68d873dea7ff786a86398e8c4ec,0xea35a70bed7fecf28e60a10d6697700335cc0fef,2023-12-25 10:47:59,Testnet Bridge,0.0,0.0
30,Arbitrum,0x21d7880f679ee859da8f1970b0b205508ab4cf60b220fcf9d0a6a32c56922c5f,Goerli,0x399ef5852b924cd6186da1364fab969e5eed3dc941eb1293258a8fa856a30d82,0xeb50a47f67f7f6cb9e1aae35c652992b98c00d71,2023-12-25 02:20:24,Testnet Bridge,0.0,0.0
31,Arbitrum,0x9708dc7222a01c48dd5d83d33d35959b14af8c600df7683cbaa439f9fefbd6d5,Goerli,0xf8f671c158877b51cb0b59548606fdb84371916b7312aa8bab0c09e24f8fdf65,0xf9368eec8514c8fc6431d1ad6310e9ceca190a86,2023-12-25 13:48:37,Testnet Bridge,0.0,0.0
32,Base,0xf8c7dc0e66b692e79f9adca7cf5bf50018d1bb404e04fd8f46dcd64e89bc1dfa,Arbitrum,0x9ede95dc30339387d7dad62e2467d6fcb2df2210e2a5c4d5cda80ee071aa0bfe,0x07e090109a89ab4f1dcc206f81dafba6f7d89a48,2023-12-26 02:12:17,Stargate,0.0,392.84426964
33,Base,0x711b29a8fb1e859a53fa08dd22905cb1d37fde7e8529e5d886ea731997e7bf61,Arbitrum,0x7c75bb41b9565bcf77016a1692f92cd85b10219a9d7137bc7794d425a0ec6f79,0x0b0bb6dba42f6180e3d2f50288ee5489e8d2619a,2023-12-25 00:42:35,Stargate,0.0,402.52657436
34,Base,0x56c2a662445cd376954783c592fd3c020bb0031d1d6dd9ba85a6ff307a8550e8,Arbitrum,0x78605787743e362c001c783cd31dffc2cb4060f2316a3ac933825c04943c2924,0x10df078eef760ea97b6998336cb7389afdba14b1,2023-12-25 12:46:05,Stargate,0.0,425.17592841
35,Base,0x90d9799d56f7047ed3647911a9d2f62df754c880daf09a5f2008be1caac95586,Arbitrum,0x882f5c2ec9f71e9b446645acaebe9ce978a98cefc05c1e7c433af90502db2e8a,0x1a31723f4dc51b345de02b4ce30b7ee54d20170a,2023-12-24 23:19:39,Stargate,0.0,249.17252176
36,Base,0x402180127ce7cb34b3cc1261a5381c2956bbd68e6dd014f73effe4e37eec5a85,Arbitrum,0x15617cefdd39d40a0a370ba64b52c3fdd24b939f69177f734488cbcc8a4b5031,0x231d3f06d3a80dd2e6b25d5311288da962876e9d,2023-12-25 13:31:29,Stargate,0.0,377.65391131
37,Base,0x089be8d9aba0f8ccf5df21c1426d942710ec13cc9eeec9f723bf3a06d17f715f,Arbitrum,0x72fc1233679d7f0ad5f4e9eff0dcc614406d56ce23e7b1ef0ff00f80c69141aa,0x286990c4deb091f2fcc121027a130a0343f5d580,2023-12-25 11:37:21,Stargate,0.0,379.78990477
38,Base,0xb0175b7c511fa28f21f92fb1501dfd783d27676a92ba030db741c62da5477a1c,Arbitrum,0x04b598028e9fc9402579ee4a6aa8c264d43aaa8c443dc191173024d17011d1a1,0x32c3aeb90f6e57bb5a76232b51d91bbc71641dce,2023-12-25 01:51:39,Stargate,0.0,402.46773617
39,Base,0x93dc28d340289c2457671cca10c6927115de953ae03fa11d3ebaaac9cc52f183,Arbitrum,0xc593b82253c9c8fc042954c0c6b0703a59f31270eb84679f60aee1f6d5b8ff3c,0x5070f0957412db17ddefb06216065f910a836b79,2023-12-25 07:51:53,Stargate,0.0,337.94448484
40,Base,0x6b98c297fb74068be3be054d16b034306e4e0fbde326dcb47eaff1c374970308,Arbitrum,0x7b0a39dd2f97111ba9d4f8c74bce800230ab8f382f5e292209eab19443fa5ac8,0x56dc948c22cd2e3ae814607b11deedbaceee50d5,2023-12-24 23:39:01,Stargate,0.0,424.5709928
41,Base,0x171d1737590c589d5df9a36e989119681df50abf14c0a455bd2a994e003593a5,Arbitrum,0x39539937d938e3aae6685ba9708bee415bac563831479be7fac779e34679404a,0x590db9ee3c1a59131cae8f85135f53ba2bbb0e49,2023-12-25 15:04:33,Stargate,0.0,403.60688368
42,Base,0x811ed1bdb92a216dd4853244728f91e38352cb723f8d4bab8a8da6ca539f512e,Arbitrum,0x5cdd5706ccf5ae45a6b123422fdc67f9ba5cbb42277a93fe185719d08f303772,0x5ae32d1fa2484f5c070199097e356de45c101beb,2023-12-25 08:23:41,Stargate,0.0,495.29978507
