,chain,hash,from,to,value,method,chain_tx_time
0,linea,0xae37baf0d784588888621720ae134dcd9f7fb3716c53257b7195bc600bfd72c5,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0x286990c4deb091f2fcc121027a130a0343f5d580,0.01,Transfer,2023/12/18 0:58
1,linea,0x7b409dfbce452016ca6a9d0563d2a9acddd0aaf060d89658ab0c37f123078dcf,0x286990c4deb091f2fcc121027a130a0343f5d580,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 1:13
2,linea,0xc75e79cef2851f70c6cfe3f66ea9608b7b262f9114c97559aee0d80bd44b8145,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0x32c3aeb90f6e57bb5a76232b51d91bbc71641dce,0.02,Transfer,2023/12/18 8:15
3,linea,0x8849ddb4825f74a519daaa8d92d4dbc68f574f0762ea2403999e9c82c8b2b85d,0x1a31723f4dc51b345de02b4ce30b7ee54d20170a,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 10:05
4,linea,0xcc3b8a4e0ab8f206f3a79ad52294d02a1affed5987ac92d34114679fe7abf89e,0x80c67432656d59144ceff962e8faf8926599bcf8,0xf9368eec8514c8fc6431d1ad6310e9ceca190a86,0.018,Transfer,2023/12/18 10:22
5,linea,0xb3e064c6f2153f014182cc94d841bd2778459125810df8d8d6b0ce9d96d146dd,0xf9368eec8514c8fc6431d1ad6310e9ceca190a86,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 10:24
6,linea,0x35f64266ef94e3ab12275b7c46d76ca13ca1ef4ee0f6ea0f2bfae1dd670d41c5,0x80c67432656d59144ceff962e8faf8926599bcf8,0x56dc948c22cd2e3ae814607b11deedbaceee50d5,0.0163,Transfer,2023/12/18 10:28
7,linea,0x573dbe8c092b650b42b705854c176c5c57f7296084fd2f4ec96f63cfc283cc0c,0x56dc948c22cd2e3ae814607b11deedbaceee50d5,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 10:31
8,linea,0xc7b92b0f64d9419d2f276e5779d2cff44428bd3782c72553218de18ebb0fe9cd,0xe4edb277e41dc89ab076a1f049f4a3efa700bce8,0xae1b157f41a3d32ff4d3844c960c0cdc5b6408d1,0.03,Transfer,2023/12/18 10:32
9,linea,0xcfd62124900376f17e97846293c8b34c4eddc71fd20d24519e2ff051ab69ef6c,0x68c993e98b952fd3119a2a0dd497f1922dd0d307,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 10:33
10,linea,0xfa1e33da35815e258852e902f2d3223118c3b88eedc1f6356463de858326e2d3,0xae1b157f41a3d32ff4d3844c960c0cdc5b6408d1,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 10:35
11,linea,0xf9dff513ad2d722400f8fa092f45e7aa1e5c0748724e34395f75e5c4243bbec1,0x5ae32d1fa2484f5c070199097e356de45c101beb,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 11:26
12,linea,0x8cccd51072ed267a26a7b55a903908054ceb72ce7ed4532e15bbeef8dac22094,0x9d327701d962a7b98fb8baac6afcfba247583131,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 12:17
13,linea,0x8a5b6de1a3dfb4626e94b42893b383f338bb6f6904d3f2a68244b3354c8da4ed,0x80c67432656d59144ceff962e8faf8926599bcf8,0x75a75b9d61734a351454643c6afcb9f02fc1b835,0.01,Transfer,2023/12/18 12:18
14,linea,0x3477cde4044226077e0731fdb544e99c242ba5d44d6f972c806b14a437623476,0x75a75b9d61734a351454643c6afcb9f02fc1b835,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 12:21
15,linea,0x5ad0da390b28f2d945324ae0dc88b98d395440b34732369f9724357dc43f857b,0x80c67432656d59144ceff962e8faf8926599bcf8,0xcc4b47ad22595097aef71c9da2e50c47f45d9e18,0.025,Transfer,2023/12/18 12:28
16,linea,0x98f8e08d82022205e81b5e7132bfabaae4188ec579f681044689af57091fd2ac,0xcc4b47ad22595097aef71c9da2e50c47f45d9e18,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 12:29
17,linea,0xb472b4ab70ec354b2903edce1a593f648e0012de9396652ee695bc9f678db9ad,0xc2deacba66120319089036f3c554d192e89f92b2,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 12:48
18,linea,0x75506e8fc5d103bbddabea8f7fc173c559ec19330dc688d183d9c103984fee48,0x80c67432656d59144ceff962e8faf8926599bcf8,0xe9ae1b4a6ddaad79e9dd1a0bcb9ebe9659ea4960,0.025,Transfer,2023/12/18 13:13
19,linea,0xf29be66335c30e5bce5a00e45dddbef12de7f4ac762c8e1ea22b93124183af75,0xe9ae1b4a6ddaad79e9dd1a0bcb9ebe9659ea4960,0xd1a3abf42f9e66be86cfdea8c5c2c74f041c5e14,0,"send_mail(string to,string path)",2023/12/18 13:17
